14:20:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:20:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:20:01 [ultranest] [INFO] Explored until L=0.04  
14:20:01 [ultranest] [INFO] Likelihood function evaluations: 400
14:20:01 [ultranest] [INFO] Writing samples and results to disk ...
14:20:01 [ultranest] [INFO] Writing samples and results to disk ... done
14:20:01 [ultranest] [DEBUG] did a run_iter pass!
14:20:01 [ultranest] [INFO]   logZ = 0.01422 +- 0.0001342
14:20:01 [ultranest] [INFO] Effective samples strategy wants to improve: 0.01..0.04 (ESS = 400.0, need >400)
14:20:01 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:20:01 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:20:01 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (69/129 iterations) have 1
14:20:01 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:20:01 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:20:01 [ultranest] [INFO] Widening from 1 to 800 live points before L=0.01...
14:20:01 [ultranest] [INFO] parent value is -inf, so widening roots
14:20:01 [ultranest] [INFO] Widening roots to 800 live points (have 400 already) ...
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [INFO] Exploring (in particular: L=-inf..0.04) ...
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 800.0), (0.037822363585210426, 800.0), (inf, 400.0)]
14:20:01 [ultranest] [DEBUG] iteration=0, ncalls=837, regioncalls=0, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=0.01, Lmax=0.04
14:35:04 [ultranest] [DEBUG] did a run_iter pass!
14:35:04 [ultranest] [INFO]   logZ = 3.414e-11 +- 3.931e-12
14:35:04 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:04 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.05 nat, need <0.50 nat)
14:35:04 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:04 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (139/270 iterations) have 1
14:35:04 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:04 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:04 [ultranest] [INFO] done iterating.
14:35:04 [ultranest] [DEBUG] Making run plot ... 
14:35:04 [ultranest] [DEBUG] Making run plot ... done
14:35:04 [ultranest] [DEBUG] Making corner plot ...
14:35:04 [ultranest] [DEBUG] Making corner plot ... done
14:35:06 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:06 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:06 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:06 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:06 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:06 [ultranest] [INFO] Explored until L=1e-09  
14:35:06 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:06 [ultranest] [INFO] Writing samples and results to disk ...
14:35:06 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:06 [ultranest] [DEBUG] did a run_iter pass!
14:35:06 [ultranest] [INFO]   logZ = 4.837e-11 +- 5.701e-12
14:35:06 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:06 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:35:06 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:06 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (185/351 iterations) have 1
14:35:06 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:06 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:06 [ultranest] [INFO] done iterating.
14:35:06 [ultranest] [DEBUG] Making run plot ... 
14:35:06 [ultranest] [DEBUG] Making run plot ... done
14:35:06 [ultranest] [DEBUG] Making corner plot ...
14:35:07 [ultranest] [DEBUG] Making corner plot ... done
14:35:38 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:38 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:38 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:38 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:38 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:38 [ultranest] [INFO] Explored until L=1e-09  
14:35:38 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:38 [ultranest] [INFO] Writing samples and results to disk ...
14:35:38 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:38 [ultranest] [DEBUG] did a run_iter pass!
14:35:38 [ultranest] [INFO]   logZ = 3.894e-11 +- 8.119e-12
14:35:38 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:38 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.09 nat, need <0.50 nat)
14:35:38 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:38 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (74/137 iterations) have 1
14:35:38 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:38 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:38 [ultranest] [INFO] done iterating.
14:35:38 [ultranest] [DEBUG] Making run plot ... 
14:35:39 [ultranest] [DEBUG] Making run plot ... done
14:35:39 [ultranest] [DEBUG] Making corner plot ...
14:35:39 [ultranest] [DEBUG] Making corner plot ... done
14:35:41 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:41 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:41 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:41 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:41 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:41 [ultranest] [INFO] Explored until L=1e-09  
14:35:41 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:41 [ultranest] [INFO] Writing samples and results to disk ...
14:35:41 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:41 [ultranest] [DEBUG] did a run_iter pass!
14:35:41 [ultranest] [INFO]   logZ = 4.293e-11 +- 5.146e-12
14:35:41 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:41 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.07 nat, need <0.50 nat)
14:35:41 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:41 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (8/15 iterations) have 1
14:35:41 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:41 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:41 [ultranest] [INFO] done iterating.
14:35:41 [ultranest] [DEBUG] Making run plot ... 
14:35:42 [ultranest] [DEBUG] Making run plot ... done
14:35:42 [ultranest] [DEBUG] Making corner plot ...
14:35:42 [ultranest] [DEBUG] Making corner plot ... done
14:35:44 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:44 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:44 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:44 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:44 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:44 [ultranest] [INFO] Explored until L=1e-09  
14:35:44 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:44 [ultranest] [INFO] Writing samples and results to disk ...
14:35:44 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:44 [ultranest] [DEBUG] did a run_iter pass!
14:35:44 [ultranest] [INFO]   logZ = 3.505e-11 +- 4.4e-12
14:35:44 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:44 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.07 nat, need <0.50 nat)
14:35:44 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:44 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (79/150 iterations) have 1
14:35:44 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:44 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:44 [ultranest] [INFO] done iterating.
14:35:44 [ultranest] [DEBUG] Making run plot ... 
14:35:45 [ultranest] [DEBUG] Making run plot ... done
14:35:45 [ultranest] [DEBUG] Making corner plot ...
14:35:45 [ultranest] [DEBUG] Making corner plot ... done
14:35:47 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:47 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:47 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:47 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:47 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:47 [ultranest] [INFO] Explored until L=1e-09  
14:35:47 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:47 [ultranest] [INFO] Writing samples and results to disk ...
14:35:47 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:47 [ultranest] [DEBUG] did a run_iter pass!
14:35:47 [ultranest] [INFO]   logZ = 4.394e-11 +- 5.198e-12
14:35:47 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:47 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.06 nat, need <0.50 nat)
14:35:47 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:47 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (98/189 iterations) have 1
14:35:47 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:47 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:47 [ultranest] [INFO] done iterating.
14:35:47 [ultranest] [DEBUG] Making run plot ... 
14:35:48 [ultranest] [DEBUG] Making run plot ... done
14:35:48 [ultranest] [DEBUG] Making corner plot ...
14:35:48 [ultranest] [DEBUG] Making corner plot ... done
14:35:50 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:50 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:50 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:50 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:50 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:50 [ultranest] [INFO] Explored until L=1e-09  
14:35:50 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:50 [ultranest] [INFO] Writing samples and results to disk ...
14:35:50 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:50 [ultranest] [DEBUG] did a run_iter pass!
14:35:50 [ultranest] [INFO]   logZ = 2.552e-11 +- 3.358e-12
14:35:50 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:50 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.04 nat, need <0.50 nat)
14:35:50 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:50 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (186/354 iterations) have 1
14:35:50 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:50 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:50 [ultranest] [INFO] done iterating.
14:35:50 [ultranest] [DEBUG] Making run plot ... 
14:35:51 [ultranest] [DEBUG] Making run plot ... done
14:35:51 [ultranest] [DEBUG] Making corner plot ...
14:35:51 [ultranest] [DEBUG] Making corner plot ... done
14:35:53 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:53 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:53 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:53 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:53 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:53 [ultranest] [INFO] Explored until L=1e-09  
14:35:53 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:54 [ultranest] [INFO] Writing samples and results to disk ...
14:35:54 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:54 [ultranest] [DEBUG] did a run_iter pass!
14:35:54 [ultranest] [INFO]   logZ = 3.23e-11 +- 4.367e-12
14:35:54 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:54 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.04 nat, need <0.50 nat)
14:35:54 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:54 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (171/333 iterations) have 1
14:35:54 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:54 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:54 [ultranest] [INFO] done iterating.
14:35:54 [ultranest] [DEBUG] Making run plot ... 
14:35:54 [ultranest] [DEBUG] Making run plot ... done
14:35:54 [ultranest] [DEBUG] Making corner plot ...
14:35:54 [ultranest] [DEBUG] Making corner plot ... done
14:35:56 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:56 [ultranest] [INFO] Sampling 400 live points from prior ...
14:35:56 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:35:56 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:35:56 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:35:56 [ultranest] [INFO] Explored until L=9e-10  
14:35:56 [ultranest] [INFO] Likelihood function evaluations: 400
14:35:56 [ultranest] [INFO] Writing samples and results to disk ...
14:35:56 [ultranest] [INFO] Writing samples and results to disk ... done
14:35:56 [ultranest] [DEBUG] did a run_iter pass!
14:35:56 [ultranest] [INFO]   logZ = 3.205e-11 +- 3.95e-12
14:35:56 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:35:56 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.05 nat, need <0.50 nat)
14:35:56 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:35:56 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (161/308 iterations) have 1
14:35:56 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:35:56 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:35:56 [ultranest] [INFO] done iterating.
14:35:56 [ultranest] [DEBUG] Making run plot ... 
14:35:57 [ultranest] [DEBUG] Making run plot ... done
14:35:57 [ultranest] [DEBUG] Making corner plot ...
14:35:57 [ultranest] [DEBUG] Making corner plot ... done
14:35:59 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:35:59 [ultranest] [INFO] Sampling 400 live points from prior ...
14:36:00 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:36:00 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:36:00 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:36:00 [ultranest] [INFO] Explored until L=1e-09  
14:36:00 [ultranest] [INFO] Likelihood function evaluations: 400
14:36:00 [ultranest] [INFO] Writing samples and results to disk ...
14:36:00 [ultranest] [INFO] Writing samples and results to disk ... done
14:36:00 [ultranest] [DEBUG] did a run_iter pass!
14:36:00 [ultranest] [INFO]   logZ = 3.815e-11 +- 3.932e-12
14:36:00 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:36:00 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.04 nat, need <0.50 nat)
14:36:00 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:36:00 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (145/278 iterations) have 1
14:36:00 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:36:00 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:36:00 [ultranest] [INFO] done iterating.
14:36:00 [ultranest] [DEBUG] Making run plot ... 
14:36:00 [ultranest] [DEBUG] Making run plot ... done
14:36:00 [ultranest] [DEBUG] Making corner plot ...
14:36:00 [ultranest] [DEBUG] Making corner plot ... done
14:36:02 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:36:02 [ultranest] [INFO] Sampling 400 live points from prior ...
14:36:03 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:36:03 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:36:03 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:36:03 [ultranest] [INFO] Explored until L=1e-09  
14:36:03 [ultranest] [INFO] Likelihood function evaluations: 400
14:36:03 [ultranest] [INFO] Writing samples and results to disk ...
14:36:03 [ultranest] [INFO] Writing samples and results to disk ... done
14:36:03 [ultranest] [DEBUG] did a run_iter pass!
14:36:03 [ultranest] [INFO]   logZ = 3.922e-11 +- 4.374e-12
14:36:03 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:36:03 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.47+-0.06 nat, need <0.50 nat)
14:36:03 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:36:03 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (103/203 iterations) have 1
14:36:03 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:36:03 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:36:03 [ultranest] [INFO] done iterating.
14:36:03 [ultranest] [DEBUG] Making run plot ... 
14:36:03 [ultranest] [DEBUG] Making run plot ... done
14:36:03 [ultranest] [DEBUG] Making corner plot ...
14:36:03 [ultranest] [DEBUG] Making corner plot ... done
14:36:05 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:36:05 [ultranest] [INFO] Sampling 400 live points from prior ...
14:36:05 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:36:05 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:36:05 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:36:05 [ultranest] [INFO] Explored until L=1e-09  
14:36:05 [ultranest] [INFO] Likelihood function evaluations: 400
14:36:05 [ultranest] [INFO] Writing samples and results to disk ...
14:36:05 [ultranest] [INFO] Writing samples and results to disk ... done
14:36:05 [ultranest] [DEBUG] did a run_iter pass!
14:36:05 [ultranest] [INFO]   logZ = 3.535e-11 +- 4.803e-12
14:36:05 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:36:05 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:36:05 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:36:05 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (151/292 iterations) have 1
14:36:05 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:36:05 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:36:05 [ultranest] [INFO] done iterating.
14:36:05 [ultranest] [DEBUG] Making run plot ... 
14:36:05 [ultranest] [DEBUG] Making run plot ... done
14:36:05 [ultranest] [DEBUG] Making corner plot ...
14:36:05 [ultranest] [DEBUG] Making corner plot ... done
14:36:58 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:36:58 [ultranest] [INFO] Sampling 400 live points from prior ...
14:36:58 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:36:58 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:36:58 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:36:58 [ultranest] [INFO] Explored until L=1e-09  
14:36:58 [ultranest] [INFO] Likelihood function evaluations: 400
14:36:58 [ultranest] [INFO] Writing samples and results to disk ...
14:36:58 [ultranest] [INFO] Writing samples and results to disk ... done
14:36:58 [ultranest] [DEBUG] did a run_iter pass!
14:36:58 [ultranest] [INFO]   logZ = 3.011e-11 +- 3.428e-12
14:36:58 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:36:58 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.05 nat, need <0.50 nat)
14:36:58 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:36:58 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (98/192 iterations) have 1
14:36:58 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:36:58 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:36:58 [ultranest] [INFO] done iterating.
14:36:58 [ultranest] [DEBUG] Making run plot ... 
14:36:59 [ultranest] [DEBUG] Making run plot ... done
14:36:59 [ultranest] [DEBUG] Making corner plot ...
14:36:59 [ultranest] [DEBUG] Making corner plot ... done
14:37:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:37:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:37:02 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:37:02 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:37:02 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:37:02 [ultranest] [INFO] Explored until L=8e-10  
14:37:02 [ultranest] [INFO] Likelihood function evaluations: 400
14:37:02 [ultranest] [INFO] Writing samples and results to disk ...
14:37:02 [ultranest] [INFO] Writing samples and results to disk ... done
14:37:02 [ultranest] [DEBUG] did a run_iter pass!
14:37:02 [ultranest] [INFO]   logZ = 3.051e-11 +- 4.177e-12
14:37:02 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:37:02 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.06 nat, need <0.50 nat)
14:37:02 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:37:02 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (151/292 iterations) have 1
14:37:02 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:37:02 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:37:02 [ultranest] [INFO] done iterating.
